id,rate,name
01001,0.8259344006919412,Autauga County
01003,0.8031906054315348,Baldwin County
01005,0.8449205897034495,Barbour County
01007,0.8512389551348719,Bibb County
01009,0.8457106581144992,Blount County
01011,0.8761381019445537,Bullock County
01013,0.8512377091599103,Butler County
01015,0.8048254350458791,Calhoun County
01017,0.79226559210922,Chambers County
01019,0.845169663923081,Cherokee County
01021,0.8319223273901666,Chilton County
01023,0.8766742086665522,Choctaw County
01025,0.8440546128404085,Clarke County
01027,0.8577793485016513,Clay County
01029,0.8773717574262782,Cleburne County
01031,0.832272485797503,Coffee County
01033,0.7957361029763423,Colbert County
01035,0.8668402494673556,Conecuh County
01037,0.8674251935393114,Coosa County
01039,0.8120562219693361,Covington County
01041,0.8592890671113901,Crenshaw County
01043,0.8438540700737213,Cullman County
01045,0.8239445212722687,Dale County
01047,0.8269758454776615,Dallas County
01049,0.8525939114160611,DeKalb County
01051,0.7998628786973,Elmore County
01053,0.8376538692858457,Escambia County
01055,0.807633516995825,Etowah County
01057,0.8529865720018521,Fayette County
01059,0.8403101349280309,Franklin County
01061,0.8702199530698023,Geneva County
01063,0.8486802072852081,Greene County
01065,0.8445355486028698,Hale County
01067,0.8629411930140338,Henry County
01069,0.8103058730625877,Houston County
01071,0.8163678466589103,Jackson County
01073,0.7689071919575086,Jefferson County
01075,0.8508978747765537,Lamar County
01077,0.8093793256033276,Lauderdale County
01079,0.8614129902296981,Lawrence County
01081,0.810978744126904,Lee County
01083,0.8064124786188207,Limestone County
01085,0.8868778730771527,Lowndes County
01087,0.8292079384690096,Macon County
01089,0.78108522368036,Madison County
01091,0.858222189539857,Marengo County
01093,0.8331568906565731,Marion County
01095,0.8090832848332363,Marshall County
01097,0.807288647262854,Mobile County
01099,0.840292007598919,Monroe County
01101,0.7917024280928281,Montgomery County
01103,0.8046713129664864,Morgan County
01105,0.8827531605528302,Perry County
01107,0.8725167117168153,Pickens County
01109,0.8351140829237025,Pike County
01111,0.8549324088349788,Randolph County
01113,0.813995617742965,Russell County
01115,0.824844172992484,St. Clair County
01117,0.7908163008267294,Shelby County
01119,0.869296043734117,Sumter County
01121,0.8149781512496582,Talladega County
01123,0.8329120640702203,Tallapoosa County
01125,0.8057553114365859,Tuscaloosa County
01127,0.8211472863178091,Walker County
01129,0.8823803709104417,Washington County
01131,0.8885630498533724,Wilcox County
01133,0.8591861558855372,Winston County
02013,0.4424487902017458,Aleutians East Borough
02016,0.708595279810368,Aleutians West Census Area
02020,0.730225358422939,Anchorage Municipality
02050,0.6334167301207441,Bethel Census Area
02060,,Bristol Bay Borough
02068,0.7845924285076992,Denali Borough
02070,0.7023937636158429,Dillingham Census Area
02090,0.7692200595606263,Fairbanks North Star Borough
02100,0.6801989034808109,Haines Borough
02105,0.7941821349192046,Hoonah-Angoon Census Area
02110,0.7117405876145335,Juneau City and Borough
02122,0.7773672654383532,Kenai Peninsula Borough
02130,0.7245707549468476,Ketchikan Gateway Borough
