id,rate,name
01001,0.7953677352377884,Autauga County
01003,0.7653675814018772,Baldwin County
01005,0.8223216938075563,Barbour County
01007,0.8265621743919502,Bibb County
01009,0.8278750043233148,Blount County
01011,0.8603537603537603,Bullock County
01013,0.828220553955848,Butler County
01015,0.7766565438727755,Calhoun County
01017,0.7700938232994526,Chambers County
01019,0.8270613834173156,Cherokee County
01021,0.8037266288526755,Chilton County
01023,0.8590118357296052,Choctaw County
01025,0.8194423277735444,Clarke County
01027,0.8401057801284473,Clay County
01029,0.8631365973619495,Cleburne County
01031,0.8020060372167667,Coffee County
01033,0.7654151807534259,Colbert County
01035,0.8556697328803071,Conecuh County
01037,0.8499609240676482,Coosa County
01039,0.7886465671588077,Covington County
01041,0.8392148320263336,Crenshaw County
01043,0.8211739566421544,Cullman County
01045,0.7897190813199925,Dale County
01047,0.8100028676918665,Dallas County
01049,0.8286908207831676,DeKalb County
01051,0.7671493717855574,Elmore County
01053,0.8170401914485118,Escambia County
01055,0.7794777773431899,Etowah County
01057,0.8319531345847135,Fayette County
01059,0.8135758773887719,Franklin County
01061,0.8522083920165454,Geneva County
01063,0.8233879916163235,Greene County
01065,0.8269742679680567,Hale County
01067,0.8405715392812166,Henry County
01069,0.783162073503208,Houston County
01071,0.7864616020351503,Jackson County
01073,0.7345661503483036,Jefferson County
01075,0.825307255825184,Lamar County
01077,0.7806881701876794,Lauderdale County
01079,0.8419400234884381,Lawrence County
01081,0.7819033033106035,Lee County
01083,0.7702229186675428,Limestone County
01085,0.8724552745219001,Lowndes County
01087,0.8077134528817062,Macon County
01089,0.7359888516143795,Madison County
01091,0.8395324179610879,Marengo County
01093,0.8080839700651878,Marion County
01095,0.7786805684722481,Marshall County
01097,0.7757764010228859,Mobile County
01099,0.8250245180790687,Monroe County
01101,0.759224264045754,Montgomery County
01103,0.7731451076072939,Morgan County
01105,0.8640031379580859,Perry County
01107,0.8582321458437866,Pickens County
01109,0.816947514646373,Pike County
01111,0.8308716955667048,Randolph County
01113,0.789242191588597,Russell County
01115,0.7950416331516073,St. Clair County
01117,0.7533417240080477,Shelby County
01119,0.8494004989136558,Sumter County
01121,0.7882738586444605,Talladega County
01123,0.8075267751711382,Tallapoosa County
01125,0.7767861606680838,Tuscaloosa County
01127,0.7988733384759895,Walker County
01129,0.8669668014210462,Washington County
01131,0.872434846878113,Wilcox County
01133,0.8395940017210489,Winston County
02013,0.4101388472680052,Aleutians East Borough
02016,0.687321027097385,Aleutians West Census Area
02020,0.6928517361111111,Anchorage Municipality
02050,0.5842108125747851,Bethel Census Area
02060,,Bristol Bay Borough
02068,0.7465108885709744,Denali Borough
02070,0.6935720097640359,Dillingham Census Area
02090,0.7362316595938007,Fairbanks North Star Borough
02100,0.6636495388669302,Haines Borough
02105,0.7594506517690875,Hoonah-Angoon Census Area
02110,0.6724192573132336,Juneau City and Borough
02122,0.7507313029456519,Kenai Peninsula Borough
02130,0.6951586216818934,Ketchikan Gateway Borough
02150,0.6451941324306303,Kodiak Island Borough
02158,0.5480594980354423,Kusilvak Census Area
02164,0.5221781986857363,Lake and Peninsula Borough
02170,0.7317392468402929,Matanuska-Susitna Borough
02180,0.36364787418365985,Nome Census Area
02185,0.7092283699484676,North Slope Borough
02188,0.29992127017451775,Northwest Arctic Borough
02195,0.6086854460093897,Petersburg Borough
02198,0.5854855177602236,Prince of Wales-Hyder Census Area
02220,0.5915970014521762,Sitka City and Borough
02230,0.7646791078743741,Skagway Municipality
02240,0.7725518642100683,Southeast Fairbanks Census Area
02261,0.7079692820401362,Valdez-Cordova Census Area
02275,0.44257926991739943,Wrangell City and Borough
02282,,Yakutat City and Borough
02290,0.5057488846398981,Yukon-Koyukuk Census Area
04001,0.7797214146275869,Apache County
04003,0.6968602256423289,Cochise County
04005,0.7178710492811806,Coconino County
04007,0.6977223641502216,Gila County
04009,0.7713400451459519,Graham County
04011,0.7048325963360706,Greenlee County
04012,0.6560166761417473,La Paz County
04013,0.7110461226841789,Maricopa County
04015,0.6742906606466492,Mohave County
04017,0.7239602490594161,Navajo County
04019,0.7100922485794139,Pima County
04021,0.7164043801098701,Pinal County
04023,0.7271452535592928,Santa Cruz County
04025,0.6909516132919891,Yavapai County
04027,0.6392360932454577,Yuma County
05001,0.7894544206794006,Arkansas County
05003,0.8009682725407404,Ashley County
05005,0.7459219689020319,Baxter County
05007,0.7509498783768777,Benton County
05009,0.7701111348578756,Boone County
05011,0.8132150267893091,Bradley County
05013,0.8666088520588424,Calhoun County
05015,0.7878705661263801,Carroll County
05017,0.83871977334124,Chicot County
05019,0.8152359617682199,Clark County
05021,0.8179621102787896,Clay County
05023,0.7657597281859893,Cleburne County
05025,0.8525347745935982,Cleveland County
05027,0.8026715550439811,Columbia County
05029,0.8279925805110493,Conway County
05031,0.7871330771368839,Craighead County
05033,0.789844602178415,Crawford County
05035,0.7492267055920482,Crittenden County
05037,0.8401120652902125,Cross County
05039,0.8239834498501927,Dallas County
05041,0.7625766511163923,Desha County
05043,0.7976306785956052,Drew County
05045,0.790644435097521,Faulkner County
05047,0.7979659422335121,Franklin County
05049,0.8417541609895541,Fulton County
05051,0.7738930365779217,Garland County
05053,0.8107436809927914,Grant County
05055,0.7808876631733774,Greene County
05057,0.8606291411232895,Hempstead County
05059,0.8222340667041742,Hot Spring County
05061,0.793296470231783,Howard County
05063,0.801971359330249,Independence County
05065,0.772289480764057,Izard County
05067,0.7518731184081983,Jackson County
05069,0.7895526557324714,Jefferson County
05071,0.8189041061529586,Johnson County
05073,0.8353311191626409,Lafayette County
05075,0.8059470112560445,Lawrence County
05077,0.8319107297429529,Lee County
05079,0.871549959049959,Lincoln County
05081,0.8328194251842185,Little River County
05083,0.803594832137644,Logan County
05085,0.8013831862390702,Lonoke County
05087,0.8365930662805663,Madison County
05089,0.7578870652130506,Marion County
05091,0.7900994829353246,Miller County
05093,0.7456290538158143,Mississippi County
05095,0.8193304481918121,Monroe County
05097,0.8284998887157802,Montgomery County
05099,0.8664646954273711,Nevada County
05101,0.836686873898276,Newton County
05103,0.8347774641462092,Ouachita County
05105,0.8019289016419576,Perry County
05107,0.8215461327934616,Phillips County
05109,0.8362754245194999,Pike County
05111,0.8023843930635838,Poinsett County
05113,0.8056902424363855,Polk County
05115,0.7944682024389229,Pope County
05117,0.8131026213511949,Prairie County
05119,0.7462810859268217,Pulaski County
05121,0.8247948917845344,Randolph County
05123,0.808988823984423,St. Francis County
05125,0.7767134662452254,Saline County
05127,0.8039911811432091,Scott County
05129,0.8574757856447998,Searcy County
05131,0.7396358620114165,Sebastian County
05133,0.8435408949256189,Sevier County
05135,0.7979111722661774,Sharp County
05137,0.7862386054693747,Stone County
05139,0.7836047774158523,Union County
05141,0.8193291024478694,Van Buren County
05143,0.7443949712986073,Washington County
05145,0.810526583114294,White County
05147,0.7706012658227849,Woodruff County
05149,0.8086484544616778,Yell County
